gear_ratio,vehicle_speed_kmh,road_grade_deg,motor_rpm,motor_torque_nm,wheel_torque_nm,tractive_force_n,rolling_resistance_n,aerodynamic_drag_n,grade_resistance_n,acceleration_mps2,theoretical_vehicle_speed_kmh
6.25,80,5,6000,382.5,2271.0938,7097.168,211.896,186.321,1538.9961,2.866642,115.8117
6.25,80,5,8000,337.5,2003.9062,6262.207,211.896,186.321,1538.9961,2.402774,154.4156
6.25,80,8,2000,450.0,2671.875,8349.6094,211.896,186.321,2457.5186,3.052152,38.6039
6.25,80,8,4000,427.5,2538.2812,7932.1289,211.896,186.321,2457.5186,2.820219,77.2078
6.25,80,8,6000,382.5,2271.0938,7097.168,211.896,186.321,2457.5186,2.356351,115.8117
6.25,80,8,8000,337.5,2003.9062,6262.207,211.896,186.321,2457.5186,1.892484,154.4156
6.25,80,10,2000,450.0,2671.875,8349.6094,211.896,186.321,3066.2795,2.713952,38.6039
6.25,80,10,4000,427.5,2538.2812,7932.1289,211.896,186.321,3066.2795,2.482018,77.2078
6.25,80,10,6000,382.5,2271.0938,7097.168,211.896,186.321,3066.2795,2.018151,115.8117
6.25,80,10,8000,337.5,2003.9062,6262.207,211.896,186.321,3066.2795,1.554284,154.4156
6.25,100,0,2000,450.0,2671.875,8349.6094,211.896,291.1265,0.0,4.359215,38.6039
6.25,100,0,4000,427.5,2538.2812,7932.1289,211.896,291.1265,0.0,4.127281,77.2078
6.25,100,0,6000,382.5,2271.0938,7097.168,211.896,291.1265,0.0,3.663414,115.8117
6.25,100,0,8000,337.5,2003.9062,6262.207,211.896,291.1265,0.0,3.199547,154.4156
6.25,100,2,2000,450.0,2671.875,8349.6094,211.896,291.1265,616.2553,4.016851,38.6039
6.25,100,2,4000,427.5,2538.2812,7932.1289,211.896,291.1265,616.2553,3.784917,77.2078
6.25,100,2,6000,382.5,2271.0938,7097.168,211.896,291.1265,616.2553,3.32105,115.8117
6.25,100,2,8000,337.5,2003.9062,6262.207,211.896,291.1265,616.2553,2.857183,154.4156
6.25,100,5,2000,450.0,2671.875,8349.6094,211.896,291.1265,1538.9961,3.504217,38.6039
6.25,100,5,4000,427.5,2538.2812,7932.1289,211.896,291.1265,1538.9961,3.272283,77.2078
6.25,100,5,6000,382.5,2271.0938,7097.168,211.896,291.1265,1538.9961,2.808416,115.8117
6.25,100,5,8000,337.5,2003.9062,6262.207,211.896,291.1265,1538.9961,2.344549,154.4156
6.25,100,8,2000,450.0,2671.875,8349.6094,211.896,291.1265,2457.5186,2.993927,38.6039
6.25,100,8,4000,427.5,2538.2812,7932.1289,211.896,291.1265,2457.5186,2.761993,77.2078
6.25,100,8,6000,382.5,2271.0938,7097.168,211.896,291.1265,2457.5186,2.298126,115.8117
6.25,100,8,8000,337.5,2003.9062,6262.207,211.896,291.1265,2457.5186,1.834259,154.4156
6.25,100,10,2000,450.0,2671.875,8349.6094,211.896,291.1265,3066.2795,2.655726,38.6039
6.25,100,10,4000,427.5,2538.2812,7932.1289,211.896,291.1265,3066.2795,2.423793,77.2078
6.25,100,10,6000,382.5,2271.0938,7097.168,211.896,291.1265,3066.2795,1.959926,115.8117
6.25,100,10,8000,337.5,2003.9062,6262.207,211.896,291.1265,3066.2795,1.496058,154.4156
6.5,20,0,2000,450.0,2778.75,8683.5938,211.896,11.6451,0.0,4.700029,37.1191
6.5,20,0,4000,427.5,2639.8125,8249.4141,211.896,11.6451,0.0,4.458818,74.2383
6.5,20,0,6000,382.5,2361.9375,7381.0547,211.896,11.6451,0.0,3.976396,111.3574
6.5,20,0,8000,337.5,2084.0625,6512.6953,211.896,11.6451,0.0,3.493975,148.4765
6.5,20,2,2000,450.0,2778.75,8683.5938,211.896,11.6451,616.2553,4.357665,37.1191
6.5,20,2,4000,427.5,2639.8125,8249.4141,211.896,11.6451,616.2553,4.116454,74.2383
6.5,20,2,6000,382.5,2361.9375,7381.0547,211.896,11.6451,616.2553,3.634032,111.3574
6.5,20,2,8000,337.5,2084.0625,6512.6953,211.896,11.6451,616.2553,3.151611,148.4765
6.5,20,5,2000,450.0,2778.75,8683.5938,211.896,11.6451,1538.9961,3.845031,37.1191
6.5,20,5,4000,427.5,2639.8125,8249.4141,211.896,11.6451,1538.9961,3.60382,74.2383
6.5,20,5,6000,382.5,2361.9375,7381.0547,211.896,11.6451,1538.9961,3.121399,111.3574
6.5,20,5,8000,337.5,2084.0625,6512.6953,211.896,11.6451,1538.9961,2.638977,148.4765
6.5,20,8,2000,450.0,2778.75,8683.5938,211.896,11.6451,2457.5186,3.334741,37.1191
6.5,20,8,4000,427.5,2639.8125,8249.4141,211.896,11.6451,2457.5186,3.09353,74.2383
6.5,20,8,6000,382.5,2361.9375,7381.0547,211.896,11.6451,2457.5186,2.611108,111.3574
6.5,20,8,8000,337.5,2084.0625,6512.6953,211.896,11.6451,2457.5186,2.128686,148.4765
6.5,20,10,2000,450.0,2778.75,8683.5938,211.896,11.6451,3066.2795,2.996541,37.1191
6.5,20,10,4000,427.5,2639.8125,8249.4141,211.896,11.6451,3066.2795,2.75533,74.2383
6.5,20,10,6000,382.5,2361.9375,7381.0547,211.896,11.6451,3066.2795,2.272908,111.3574
6.5,20,10,8000,337.5,2084.0625,6512.6953,211.896,11.6451,3066.2795,1.790486,148.4765
6.5,40,0,2000,450.0,2778.75,8683.5938,211.896,46.5802,0.0,4.680621,37.1191
6.5,40,0,4000,427.5,2639.8125,8249.4141,211.896,46.5802,0.0,4.43941,74.2383
6.5,40,0,6000,382.5,2361.9375,7381.0547,211.896,46.5802,0.0,3.956988,111.3574
6.5,40,0,8000,337.5,2084.0625,6512.6953,211.896,46.5802,0.0,3.474566,148.4765
6.5,40,2,2000,450.0,2778.75,8683.5938,211.896,46.5802,616.2553,4.338257,37.1191
6.5,40,2,4000,427.5,2639.8125,8249.4141,211.896,46.5802,616.2553,4.097046,74.2383
6.5,40,2,6000,382.5,2361.9375,7381.0547,211.896,46.5802,616.2553,3.614624,111.3574
6.5,40,2,8000,337.5,2084.0625,6512.6953,211.896,46.5802,616.2553,3.132202,148.4765
6.5,40,5,2000,450.0,2778.75,8683.5938,211.896,46.5802,1538.9961,3.825623,37.1191
6.5,40,5,4000,427.5,2639.8125,8249.4141,211.896,46.5802,1538.9961,3.584412,74.2383
6.5,40,5,6000,382.5,2361.9375,7381.0547,211.896,46.5802,1538.9961,3.10199,111.3574
6.5,40,5,8000,337.5,2084.0625,6512.6953,211.896,46.5802,1538.9961,2.619568,148.4765
6.5,40,8,2000,450.0,2778.75,8683.5938,211.896,46.5802,2457.5186,3.315333,37.1191
6.5,40,8,4000,427.5,2639.8125,8249.4141,211.896,46.5802,2457.5186,3.074122,74.2383
6.5,40,8,6000,382.5,2361.9375,7381.0547,211.896,46.5802,2457.5186,2.5917,111.3574
6.5,40,8,8000,337.5,2084.0625,6512.6953,211.896,46.5802,2457.5186,2.109278,148.4765
6.5,40,10,2000,450.0,2778.75,8683.5938,211.896,46.5802,3066.2795,2.977132,37.1191
6.5,40,10,4000,427.5,2639.8125,8249.4141,211.896,46.5802,3066.2795,2.735921,74.2383
6.5,40,10,6000,382.5,2361.9375,7381.0547,211.896,46.5802,3066.2795,2.253499,111.3574
6.5,40,10,8000,337.5,2084.0625,6512.6953,211.896,46.5802,3066.2795,1.771078,148.4765
6.5,60,0,2000,450.0,2778.75,8683.5938,211.896,104.8056,0.0,4.648273,37.1191
6.5,60,0,4000,427.5,2639.8125,8249.4141,211.896,104.8056,0.0,4.407063,74.2383
6.5,60,0,6000,382.5,2361.9375,7381.0547,211.896,104.8056,0.0,3.924641,111.3574
6.5,60,0,8000,337.5,2084.0625,6512.6953,211.896,104.8056,0.0,3.442219,148.4765
6.5,60,2,2000,450.0,2778.75,8683.5938,211.896,104.8056,616.2553,4.305909,37.1191
6.5,60,2,4000,427.5,2639.8125,8249.4141,211.896,104.8056,616.2553,4.064698,74.2383
6.5,60,2,6000,382.5,2361.9375,7381.0547,211.896,104.8056,616.2553,3.582277,111.3574
6.5,60,2,8000,337.5,2084.0625,6512.6953,211.896,104.8056,616.2553,3.099855,148.4765
6.5,60,5,2000,450.0,2778.75,8683.5938,211.896,104.8056,1538.9961,3.793276,37.1191
6.5,60,5,4000,427.5,2639.8125,8249.4141,211.896,104.8056,1538.9961,3.552065,74.2383
6.5,60,5,6000,382.5,2361.9375,7381.0547,211.896,104.8056,1538.9961,3.069643,111.3574
6.5,60,5,8000,337.5,2084.0625,6512.6953,211.896,104.8056,1538.9961,2.587221,148.4765
6.5,60,8,2000,450.0,2778.75,8683.5938,211.896,104.8056,2457.5186,3.282985,37.1191
6.5,60,8,4000,427.5,2639.8125,8249.4141,211.896,104.8056,2457.5186,3.041774,74.2383
6.5,60,8,6000,382.5,2361.9375,7381.0547,211.896,104.8056,2457.5186,2.559353,111.3574
6.5,60,8,8000,337.5,2084.0625,6512.6953,211.896,104.8056,2457.5186,2.076931,148.4765
6.5,60,10,2000,450.0,2778.75,8683.5938,211.896,104.8056,3066.2795,2.944785,37.1191
6.5,60,10,4000,427.5,2639.8125,8249.4141,211.896,104.8056,3066.2795,2.703574,74.2383
6.5,60,10,6000,382.5,2361.9375,7381.0547,211.896,104.8056,3066.2795,2.221152,111.3574
6.5,60,10,8000,337.5,2084.0625,6512.6953,211.896,104.8056,3066.2795,1.73873,148.4765
6.5,80,0,2000,450.0,2778.75,8683.5938,211.896,186.321,0.0,4.602987,37.1191
6.5,80,0,4000,427.5,2639.8125,8249.4141,211.896,186.321,0.0,4.361776,74.2383
6.5,80,0,6000,382.5,2361.9375,7381.0547,211.896,186.321,0.0,3.879354,111.3574
6.5,80,0,8000,337.5,2084.0625,6512.6953,211.896,186.321,0.0,3.396932,148.4765
6.5,80,2,2000,450.0,2778.75,8683.5938,211.896,186.321,616.2553,4.260623,37.1191
6.5,80,2,4000,427.5,2639.8125,8249.4141,211.896,186.321,616.2553,4.019412,74.2383
6.5,80,2,6000,382.5,2361.9375,7381.0547,211.896,186.321,616.2553,3.53699,111.3574
6.5,80,2,8000,337.5,2084.0625,6512.6953,211.896,186.321,616.2553,3.054568,148.4765
6.5,80,5,2000,450.0,2778.75,8683.5938,211.896,186.321,1538.9961,3.747989,37.1191
6.5,80,5,4000,427.5,2639.8125,8249.4141,211.896,186.321,1538.9961,3.506778,74.2383
6.5,80,5,6000,382.5,2361.9375,7381.0547,211.896,186.321,1538.9961,3.024356,111.3574
6.5,80,5,8000,337.5,2084.0625,6512.6953,211.896,186.321,1538.9961,2.541935,148.4765
6.5,80,8,2000,450.0,2778.75,8683.5938,211.896,186.321,2457.5186,3.237699,37.1191
6.5,80,8,4000,427.5,2639.8125,8249.4141,211.896,186.321,2457.5186,2.996488,74.2383
6.5,80,8,6000,382.5,2361.9375,7381.0547,211.896,186.321,2457.5186,2.514066,111.3574
6.5,80,8,8000,337.5,2084.0625,6512.6953,211.896,186.321,2457.5186,2.031644,148.4765
6.5,80,10,2000,450.0,2778.75,8683.5938,211.896,186.321,3066.2795,2.899498,37.1191
6.5,80,10,4000,427.5,2639.8125,8249.4141,211.896,186.321,3066.2795,2.658288,74.2383
6.5,80,10,6000,382.5,2361.9375,7381.0547,211.896,186.321,3066.2795,2.175866,111.3574
6.5,80,10,8000,337.5,2084.0625,6512.6953,211.896,186.321,3066.2795,1.693444,148.4765
6.5,100,0,2000,450.0,2778.75,8683.5938,211.896,291.1265,0.0,4.544762,37.1191
6.5,100,0,4000,427.5,2639.8125,8249.4141,211.896,291.1265,0.0,4.303551,74.2383
6.5,100,0,6000,382.5,2361.9375,7381.0547,211.896,291.1265,0.0,3.821129,111.3574
6.5,100,0,8000,337.5,2084.0625,6512.6953,211.896,291.1265,0.0,3.338707,148.4765
6.5,100,2,2000,450.0,2778.75,8683.5938,211.896,291.1265,616.2553,4.202398,37.1191
6.5,100,2,4000,427.5,2639.8125,8249.4141,211.896,291.1265,616.2553,3.961187,74.2383
6.5,100,2,6000,382.5,2361.9375,7381.0547,211.896,291.1265,616.2553,3.478765,111.3574
6.5,100,2,8000,337.5,2084.0625,6512.6953,211.896,291.1265,616.2553,2.996343,148.4765
6.5,100,5,2000,450.0,2778.75,8683.5938,211.896,291.1265,1538.9961,3.689764,37.1191
6.5,100,5,4000,427.5,2639.8125,8249.4141,211.896,291.1265,1538.9961,3.448553,74.2383
6.5,100,5,6000,382.5,2361.9375,7381.0547,211.896,291.1265,1538.9961,2.966131,111.3574
6.5,100,5,8000,337.5,2084.0625,6512.6953,211.896,291.1265,1538.9961,2.483709,148.4765
6.5,100,8,2000,450.0,2778.75,8683.5938,211.896,291.1265,2457.5186,3.179474,37.1191
6.5,100,8,4000,427.5,2639.8125,8249.4141,211.896,291.1265,2457.5186,2.938263,74.2383
6.5,100,8,6000,382.5,2361.9375,7381.0547,211.896,291.1265,2457.5186,2.455841,111.3574
6.5,100,8,8000,337.5,2084.0625,6512.6953,211.896,291.1265,2457.5186,1.973419,148.4765
6.5,100,10,2000,450.0,2778.75,8683.5938,211.896,291.1265,3066.2795,2.841273,37.1191
6.5,100,10,4000,427.5,2639.8125,8249.4141,211.896,291.1265,3066.2795,2.600062,74.2383
6.5,100,10,6000,382.5,2361.9375,7381.0547,211.896,291.1265,3066.2795,2.11764,111.3574
6.5,100,10,8000,337.5,2084.0625,6512.6953,211.896,291.1265,3066.2795,1.635218,148.4765
6.75,20,0,2000,450.0,2885.625,9017.5781,211.896,11.6451,0.0,4.885576,35.7443
6.75,20,0,4000,427.5,2741.3438,8566.6992,211.896,11.6451,0.0,4.635088,71.4887
6.75,20,0,6000,382.5,2452.7812,7664.9414,211.896,11.6451,0.0,4.134111,107.233
6.75,20,0,8000,337.5,2164.2188,6763.1836,211.896,11.6451,0.0,3.633135,142.9774
6.75,20,2,2000,450.0,2885.625,9017.5781,211.896,11.6451,616.2553,4.543212,35.7443
6.75,20,2,4000,427.5,2741.3438,8566.6992,211.896,11.6451,616.2553,4.292724,71.4887
6.75,20,2,6000,382.5,2452.7812,7664.9414,211.896,11.6451,616.2553,3.791747,107.233
6.75,20,2,8000,337.5,2164.2188,6763.1836,211.896,11.6451,616.2553,3.290771,142.9774
6.75,20,5,2000,450.0,2885.625,9017.5781,211.896,11.6451,1538.9961,4.030578,35.7443
6.75,20,5,4000,427.5,2741.3438,8566.6992,211.896,11.6451,1538.9961,3.78009,71.4887
6.75,20,5,6000,382.5,2452.7812,7664.9414,211.896,11.6451,1538.9961,3.279113,107.233
6.75,20,5,8000,337.5,2164.2188,6763.1836,211.896,11.6451,1538.9961,2.778137,142.9774
6.75,20,8,2000,450.0,2885.625,9017.5781,211.896,11.6451,2457.5186,3.520288,35.7443
6.75,20,8,4000,427.5,2741.3438,8566.6992,211.896,11.6451,2457.5186,3.2698,71.4887
6.75,20,8,6000,382.5,2452.7812,7664.9414,211.896,11.6451,2457.5186,2.768823,107.233
6.75,20,8,8000,337.5,2164.2188,6763.1836,211.896,11.6451,2457.5186,2.267847,142.9774
6.75,20,10,2000,450.0,2885.625,9017.5781,211.896,11.6451,3066.2795,3.182088,35.7443
6.75,20,10,4000,427.5,2741.3438,8566.6992,211.896,11.6451,3066.2795,2.931599,71.4887
6.75,20,10,6000,382.5,2452.7812,7664.9414,211.896,11.6451,3066.2795,2.430623,107.233
6.75,20,10,8000,337.5,2164.2188,6763.1836,211.896,11.6451,3066.2795,1.929646,142.9774
6.75,40,0,2000,450.0,2885.625,9017.5781,211.896,46.5802,0.0,4.866168,35.7443
6.75,40,0,4000,427.5,2741.3438,8566.6992,211.896,46.5802,0.0,4.615679,71.4887
6.75,40,0,6000,382.5,2452.7812,7664.9414,211.896,46.5802,0.0,4.114703,107.233
6.75,40,0,8000,337.5,2164.2188,6763.1836,211.896,46.5802,0.0,3.613726,142.9774
6.75,40,2,2000,450.0,2885.625,9017.5781,211.896,46.5802,616.2553,4.523804,35.7443
6.75,40,2,4000,427.5,2741.3438,8566.6992,211.896,46.5802,616.2553,4.273315,71.4887
6.75,40,2,6000,382.5,2452.7812,7664.9414,211.896,46.5802,616.2553,3.772339,107.233
6.75,40,2,8000,337.5,2164.2188,6763.1836,211.896,46.5802,616.2553,3.271362,142.9774
6.75,40,5,2000,450.0,2885.625,9017.5781,211.896,46.5802,1538.9961,4.01117,35.7443
6.75,40,5,4000,427.5,2741.3438,8566.6992,211.896,46.5802,1538.9961,3.760682,71.4887
6.75,40,5,6000,382.5,2452.7812,7664.9414,211.896,46.5802,1538.9961,3.259705,107.233
6.75,40,5,8000,337.5,2164.2188,6763.1836,211.896,46.5802,1538.9961,2.758728,142.9774
6.75,40,8,2000,450.0,2885.625,9017.5781,211.896,46.5802,2457.5186,3.50088,35.7443
6.75,40,8,4000,427.5,2741.3438,8566.6992,211.896,46.5802,2457.5186,3.250391,71.4887
6.75,40,8,6000,382.5,2452.7812,7664.9414,211.896,46.5802,2457.5186,2.749415,107.233
6.75,40,8,8000,337.5,2164.2188,6763.1836,211.896,46.5802,2457.5186,2.248438,142.9774
6.75,40,10,2000,450.0,2885.625,9017.5781,211.896,46.5802,3066.2795,3.162679,35.7443
6.75,40,10,4000,427.5,2741.3438,8566.6992,211.896,46.5802,3066.2795,2.912191,71.4887
6.75,40,10,6000,382.5,2452.7812,7664.9414,211.896,46.5802,3066.2795,2.411214,107.233
6.75,40,10,8000,337.5,2164.2188,6763.1836,211.896,46.5802,3066.2795,1.910238,142.9774
6.75,60,0,2000,450.0,2885.625,9017.5781,211.896,104.8056,0.0,4.83382,35.7443
6.75,60,0,4000,427.5,2741.3438,8566.6992,211.896,104.8056,0.0,4.583332,71.4887
6.75,60,0,6000,382.5,2452.7812,7664.9414,211.896,104.8056,0.0,4.082355,107.233
6.75,60,0,8000,337.5,2164.2188,6763.1836,211.896,104.8056,0.0,3.581379,142.9774
6.75,60,2,2000,450.0,2885.625,9017.5781,211.896,104.8056,616.2553,4.491456,35.7443
6.75,60,2,4000,427.5,2741.3438,8566.6992,211.896,104.8056,616.2553,4.240968,71.4887
6.75,60,2,6000,382.5,2452.7812,7664.9414,211.896,104.8056,616.2553,3.739991,107.233
6.75,60,2,8000,337.5,2164.2188,6763.1836,211.896,104.8056,616.2553,3.239015,142.9774
6.75,60,5,2000,450.0,2885.625,9017.5781,211.896,104.8056,1538.9961,3.978822,35.7443
6.75,60,5,4000,427.5,2741.3438,8566.6992,211.896,104.8056,1538.9961,3.728334,71.4887
6.75,60,5,6000,382.5,2452.7812,7664.9414,211.896,104.8056,1538.9961,3.227358,107.233
6.75,60,5,8000,337.5,2164.2188,6763.1836,211.896,104.8056,1538.9961,2.726381,142.9774
6.75,60,8,2000,450.0,2885.625,9017.5781,211.896,104.8056,2457.5186,3.468532,35.7443
6.75,60,8,4000,427.5,2741.3438,8566.6992,211.896,104.8056,2457.5186,3.218044,71.4887
6.75,60,8,6000,382.5,2452.7812,7664.9414,211.896,104.8056,2457.5186,2.717067,107.233
6.75,60,8,8000,337.5,2164.2188,6763.1836,211.896,104.8056,2457.5186,2.216091,142.9774
6.75,60,10,2000,450.0,2885.625,9017.5781,211.896,104.8056,3066.2795,3.130332,35.7443
6.75,60,10,4000,427.5,2741.3438,8566.6992,211.896,104.8056,3066.2795,2.879843,71.4887
6.75,60,10,6000,382.5,2452.7812,7664.9414,211.896,104.8056,3066.2795,2.378867,107.233
6.75,60,10,8000,337.5,2164.2188,6763.1836,211.896,104.8056,3066.2795,1.87789,142.9774
6.75,80,0,2000,450.0,2885.625,9017.5781,211.896,186.321,0.0,4.788534,35.7443
6.75,80,0,4000,427.5,2741.3438,8566.6992,211.896,186.321,0.0,4.538046,71.4887
6.75,80,0,6000,382.5,2452.7812,7664.9414,211.896,186.321,0.0,4.037069,107.233
6.75,80,0,8000,337.5,2164.2188,6763.1836,211.896,186.321,0.0,3.536093,142.9774
6.75,80,2,2000,450.0,2885.625,9017.5781,211.896,186.321,616.2553,4.44617,35.7443
6.75,80,2,4000,427.5,2741.3438,8566.6992,211.896,186.321,616.2553,4.195682,71.4887
6.75,80,2,6000,382.5,2452.7812,7664.9414,211.896,186.321,616.2553,3.694705,107.233
6.75,80,2,8000,337.5,2164.2188,6763.1836,211.896,186.321,616.2553,3.193728,142.9774
6.75,80,5,2000,450.0,2885.625,9017.5781,211.896,186.321,1538.9961,3.933536,35.7443
6.75,80,5,4000,427.5,2741.3438,8566.6992,211.896,186.321,1538.9961,3.683048,71.4887
6.75,80,5,6000,382.5,2452.7812,7664.9414,211.896,186.321,1538.9961,3.182071,107.233
6.75,80,5,8000,337.5,2164.2188,6763.1836,211.896,186.321,1538.9961,2.681095,142.9774
6.75,80,8,2000,450.0,2885.625,9017.5781,211.896,186.321,2457.5186,3.423246,35.7443
6.75,80,8,4000,427.5,2741.3438,8566.6992,211.896,186.321,2457.5186,3.172758,71.4887
6.75,80,8,6000,382.5,2452.7812,7664.9414,211.896,186.321,2457.5186,2.671781,107.233
6.75,80,8,8000,337.5,2164.2188,6763.1836,211.896,186.321,2457.5186,2.170804,142.9774
6.75,80,10,2000,450.0,2885.625,9017.5781,211.896,186.321,3066.2795,3.085045,35.7443
6.75,80,10,4000,427.5,2741.3438,8566.6992,211.896,186.321,3066.2795,2.834557,71.4887
6.75,80,10,6000,382.5,2452.7812,7664.9414,211.896,186.321,3066.2795,2.33358,107.233
6.75,80,10,8000,337.5,2164.2188,6763.1836,211.896,186.321,3066.2795,1.832604,142.9774
6.75,100,0,2000,450.0,2885.625,9017.5781,211.896,291.1265,0.0,4.730309,35.7443
6.75,100,0,4000,427.5,2741.3438,8566.6992,211.896,291.1265,0.0,4.47982,71.4887
6.75,100,0,6000,382.5,2452.7812,7664.9414,211.896,291.1265,0.0,3.978844,107.233
6.75,100,0,8000,337.5,2164.2188,6763.1836,211.896,291.1265,0.0,3.477867,142.9774
6.75,100,2,2000,450.0,2885.625,9017.5781,211.896,291.1265,616.2553,4.387945,35.7443
6.75,100,2,4000,427.5,2741.3438,8566.6992,211.896,291.1265,616.2553,4.137456,71.4887
6.75,100,2,6000,382.5,2452.7812,7664.9414,211.896,291.1265,616.2553,3.63648,107.233
6.75,100,2,8000,337.5,2164.2188,6763.1836,211.896,291.1265,616.2553,3.135503,142.9774
6.75,100,5,2000,450.0,2885.625,9017.5781,211.896,291.1265,1538.9961,3.875311,35.7443
6.75,100,5,4000,427.5,2741.3438,8566.6992,211.896,291.1265,1538.9961,3.624823,71.4887
6.75,100,5,6000,382.5,2452.7812,7664.9414,211.896,291.1265,1538.9961,3.123846,107.233
6.75,100,5,8000,337.5,2164.2188,6763.1836,211.896,291.1265,1538.9961,2.622869,142.9774
6.75,100,8,2000,450.0,2885.625,9017.5781,211.896,291.1265,2457.5186,3.365021,35.7443
6.75,100,8,4000,427.5,2741.3438,8566.6992,211.896,291.1265,2457.5186,3.114532,71.4887
6.75,100,8,6000,382.5,2452.7812,7664.9414,211.896,291.1265,2457.5186,2.613556,107.233
6.75,100,8,8000,337.5,2164.2188,6763.1836,211.896,291.1265,2457.5186,2.112579,142.9774
6.75,100,10,2000,450.0,2885.625,9017.5781,211.896,291.1265,3066.2795,3.02682,35.7443
6.75,100,10,4000,427.5,2741.3438,8566.6992,211.896,291.1265,3066.2795,2.776332,71.4887
6.75,100,10,6000,382.5,2452.7812,7664.9414,211.896,291.1265,3066.2795,2.275355,107.233
6.75,100,10,8000,337.5,2164.2188,6763.1836,211.896,291.1265,3066.2795,1.774379,142.9774
7.0,20,0,2000,450.0,2992.5,9351.5625,211.896,11.6451,0.0,5.071123,34.4678
7.0,20,0,4000,427.5,2842.875,8883.9844,211.896,11.6451,0.0,4.811357,68.9355
7.0,20,0,6000,382.5,2543.625,7948.8281,211.896,11.6451,0.0,4.291826,103.4033
7.0,20,0,8000,337.5,2244.375,7013.6719,211.896,11.6451,0.0,3.772295,137.871
7.0,20,2,2000,450.0,2992.5,9351.5625,211.896,11.6451,616.2553,4.728759,34.4678
7.0,20,2,4000,427.5,2842.875,8883.9844,211.896,11.6451,616.2553,4.468993,68.9355
7.0,20,2,6000,382.5,2543.625,7948.8281,211.896,11.6451,616.2553,3.949462,103.4033
7.0,20,2,8000,337.5,2244.375,7013.6719,211.896,11.6451,616.2553,3.429931,137.871
7.0,20,5,2000,450.0,2992.5,9351.5625,211.896,11.6451,1538.9961,4.216125,34.4678
7.0,20,5,4000,427.5,2842.875,8883.9844,211.896,11.6451,1538.9961,3.95636,68.9355
7.0,20,5,6000,382.5,2543.625,7948.8281,211.896,11.6451,1538.9961,3.436828,103.4033
7.0,20,5,8000,337.5,2244.375,7013.6719,211.896,11.6451,1538.9961,2.917297,137.871
7.0,20,8,2000,450.0,2992.5,9351.5625,211.896,11.6451,2457.5186,3.705835,34.4678
7.0,20,8,4000,427.5,2842.875,8883.9844,211.896,11.6451,2457.5186,3.446069,68.9355
7.0,20,8,6000,382.5,2543.625,7948.8281,211.896,11.6451,2457.5186,2.926538,103.4033
7.0,20,8,8000,337.5,2244.375,7013.6719,211.896,11.6451,2457.5186,2.407007,137.871
7.0,20,10,2000,450.0,2992.5,9351.5625,211.896,11.6451,3066.2795,3.367634,34.4678
7.0,20,10,4000,427.5,2842.875,8883.9844,211.896,11.6451,3066.2795,3.107869,68.9355
7.0,20,10,6000,382.5,2543.625,7948.8281,211.896,11.6451,3066.2795,2.588338,103.4033
7.0,20,10,8000,337.5,2244.375,7013.6719,211.896,11.6451,3066.2795,2.068806,137.871
7.0,40,0,2000,450.0,2992.5,9351.5625,211.896,46.5802,0.0,5.051715,34.4678
7.0,40,0,4000,427.5,2842.875,8883.9844,211.896,46.5802,0.0,4.791949,68.9355
7.0,40,0,6000,382.5,2543.625,7948.8281,211.896,46.5802,0.0,4.272418,103.4033
7.0,40,0,8000,337.5,2244.375,7013.6719,211.896,46.5802,0.0,3.752886,137.871
7.0,40,2,2000,450.0,2992.5,9351.5625,211.896,46.5802,616.2553,4.709351,34.4678
7.0,40,2,4000,427.5,2842.875,8883.9844,211.896,46.5802,616.2553,4.449585,68.9355
7.0,40,2,6000,382.5,2543.625,7948.8281,211.896,46.5802,616.2553,3.930054,103.4033
7.0,40,2,8000,337.5,2244.375,7013.6719,211.896,46.5802,616.2553,3.410522,137.871
7.0,40,5,2000,450.0,2992.5,9351.5625,211.896,46.5802,1538.9961,4.196717,34.4678
7.0,40,5,4000,427.5,2842.875,8883.9844,211.896,46.5802,1538.9961,3.936951,68.9355
7.0,40,5,6000,382.5,2543.625,7948.8281,211.896,46.5802,1538.9961,3.41742,103.4033
7.0,40,5,8000,337.5,2244.375,7013.6719,211.896,46.5802,1538.9961,2.897889,137.871
7.0,40,8,2000,450.0,2992.5,9351.5625,211.896,46.5802,2457.5186,3.686426,34.4678
7.0,40,8,4000,427.5,2842.875,8883.9844,211.896,46.5802,2457.5186,3.426661,68.9355
7.0,40,8,6000,382.5,2543.625,7948.8281,211.896,46.5802,2457.5186,2.90713,103.4033
7.0,40,8,8000,337.5,2244.375,7013.6719,211.896,46.5802,2457.5186,2.387598,137.871
7.0,40,10,2000,450.0,2992.5,9351.5625,211.896,46.5802,3066.2795,3.348226,34.4678
7.0,40,10,4000,427.5,2842.875,8883.9844,211.896,46.5802,3066.2795,3.08846,68.9355
7.0,40,10,6000,382.5,2543.625,7948.8281,211.896,46.5802,3066.2795,2.568929,103.4033
7.0,40,10,8000,337.5,2244.375,7013.6719,211.896,46.5802,3066.2795,2.049398,137.871
7.0,60,0,2000,450.0,2992.5,9351.5625,211.896,104.8056,0.0,5.019367,34.4678
7.0,60,0,4000,427.5,2842.875,8883.9844,211.896,104.8056,0.0,4.759602,68.9355
7.0,60,0,6000,382.5,2543.625,7948.8281,211.896,104.8056,0.0,4.24007,103.4033
7.0,60,0,8000,337.5,2244.375,7013.6719,211.896,104.8056,0.0,3.720539,137.871
